,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
57987,Detlev Schulz-Hendel;Helge Limburg;Stefan Wenzel;Anja Piel,Detlev Schulz-Hendel;Helge Limburg;Anja Piel;Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/1220-diener-zweier-herren-topos-sucht-die-besten-koepfe-fuer-ihr-unternehmen-suchen-sie-den-besten-berater-fuer-ihr,Diener zweier Herren? „TOPOS sucht die besten Köpfe für Ihr Unternehmen. Suchen Sie den besten Berater für Ihr Unternehmen.“,minor,2018-07-01T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
57988,Miriam Staudte;Imke Byl;Julia Willie Hamburg,Julia Willie Hamburg;Imke Byl;Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/1215-zwischenfall-bei-ge-healthcare-in-braunschweig-thune-wie-will-die-landesregierung-kuenftig-die-oeffentlichkeit,Zwischenfall bei GE Healthcare in Braunschweig-Thune: Wie will die Landesregierung künftig die Öffentlichkeit informieren?,minor,2018-07-01T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57989,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/1242-aerger-ueber-die-klinikfoerderung-im-hildesheimer-raum,Ärger über die Klinikförderung im Hildesheimer Raum?,minor,2018-06-29T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57990,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/1241-beguenstigt-ein-antibiotikamangel-resistenzen,Begünstigt ein Antibiotikamangel Resistenzen?,minor,2018-06-29T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
57991,Jörg Bode,Jörg Bode,https://kleineanfragen.de/niedersachsen/18/1226-fuer-rueckfragen-presse-penny-de-gehoert-das-mu-zur-rewe-gruppe,"""Für Rückfragen: presse@penny.de"" - Gehört das MU zur REWE-Gruppe?",minor,2018-06-29T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57992,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/1212-windenergieanlagen-in-der-gemeinde-emmerthal,Windenergieanlagen in der Gemeinde Emmerthal,minor,2018-06-29T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57993,Stefan Henze,Stefan Henze,https://kleineanfragen.de/niedersachsen/18/1214-laermaktionsplanung,Lärmaktionsplanung,minor,2018-06-28T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57994,Dragos Pancescu;Miriam Staudte,Dragos Pancescu;Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/1213-wie-viel-radioaktives-material-befindet-sich-noch-im-brennelement-lagerbecken-des-akw-esenshamm,Wie viel radioaktives Material befindet sich noch im Brennelement-Lagerbecken des AKW Esenshamm?,minor,2018-06-28T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
57995,Jan-Christoph Oetjen;Dr. Stefan Birkner;Christian Grascha;Dr. Marco Genthe,Christian Grascha;Dr. Stefan Birkner;Jan-Christoph Oetjen;Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/4144-clankriminalitaet-in-niedersachsen,Clankriminalität in Niedersachsen?,minor,2018-06-27T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57996,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/1205-stille-einlagen-und-zweckgesellschaften-bei-der-nord-lb-teil-2,Stille Einlagen und Zweckgesellschaften bei der NORD/LB (Teil 2),minor,2018-06-27T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
57997,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/1202-angriffe-auf-aerzte,Angriffe auf Ärzte,minor,2018-06-27T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57998,Jan-Christoph Oetjen;Dr. Stefan Birkner;Christian Grascha;Dr. Marco Genthe,Christian Grascha;Dr. Stefan Birkner;Jan-Christoph Oetjen;Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/1201-clankriminalitaet-in-niedersachsen,Clankriminalität in Niedersachsen?,minor,2018-06-27T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
57999,Dragos Pancescu;Detlev Schulz-Hendel;Stefan Wenzel;Anja Piel,Detlev Schulz-Hendel;Dragos Pancescu;Anja Piel;Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/1216-mehrjaehrige-finanzplanung-der-europaeischen-union-hat-die-landesregierung-eine-haltung-zur-fehlsteuerung-bei-den,Mehrjährige Finanzplanung der Europäischen Union: Hat die Landesregierung eine Haltung zur Fehlsteuerung bei den Agrarsubventionen?,minor,2018-06-26T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
58000,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/1178-zusammensetzung-von-rundfunkraeten,Zusammensetzung von Rundfunkräten,minor,2018-06-25T00:00:00Z,AfD,Niedersächsische Staatskanzlei,Niedersächsische Staatskanzlei
58001,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/1179-kostenuebernahme-fuer-schwangerschaftsabbrueche-durch-das-land-niedersachsen,Kostenübernahme für Schwangerschaftsabbrüche durch das Land Niedersachsen,minor,2018-06-22T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
58002,Eva Viehoff,Eva Viehoff,https://kleineanfragen.de/niedersachsen/18/1218-verordnung-des-landschaftsschutzgebiets-kehdinger-marsch,Verordnung des Landschaftsschutzgebiets Kehdinger Marsch,minor,2018-06-21T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
58003,Belit Onay;Julia Willie Hamburg,Julia Willie Hamburg;Belit Onay,https://kleineanfragen.de/niedersachsen/18/1176-herkunftssprachlicher-unterricht-als-chance-wird-die-neue-landesregierung-dem-potenzial-der-mehrsprachigkeit,Herkunftssprachlicher Unterricht als Chance - Wird die neue Landesregierung dem Potenzial der Mehrsprachigkeit ausreichend gerecht?,minor,2018-06-21T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
58004,Stefan Henze,Stefan Henze,https://kleineanfragen.de/niedersachsen/18/1174-buergerbusse,Bürgerbusse,minor,2018-06-20T00:00:00Z,AfD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58005,Jörg Bode,Jörg Bode,https://kleineanfragen.de/niedersachsen/18/1173-niedersachsentarif-fuer-taxen-wann-kommt-die-landesweite-harmonisierung-der-taxitarife,Niedersachsentarif für Taxen: Wann kommt die landesweite Harmonisierung der Taxitarife?,minor,2018-06-20T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58006,Volker Senftleben;Sabine Tippelt,Volker Senftleben;Sabine Tippelt,https://kleineanfragen.de/niedersachsen/18/1172-weiterer-ausbau-der-bundesstrasse-3-und-bundesstrasse-240-als-besondere-verkehrsanbindung-des-leine-weserberglandes,Weiterer Ausbau der Bundesstraße 3 und Bundesstraße 240 als besondere Verkehrsanbindung des Leine-Weserberglandes,minor,2018-06-20T00:00:00Z,SPD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58007,Belit Onay,Belit Onay,https://kleineanfragen.de/niedersachsen/18/1170-sieht-die-landesregierung-eine-bleibeperspektive-fuer-den-pakistanischen-asylbewerber-aus-osnabrueck,Sieht die Landesregierung eine Bleibeperspektive für den pakistanischen Asylbewerber aus Osnabrück?,minor,2018-06-20T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58008,Jan-Christoph Oetjen,Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/1171-leitstellendisponenten-in-niedersachsen,Leitstellendisponenten in Niedersachsen?,minor,2018-06-19T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58009,Oliver Lottke;Holger Ansmann;Uwe Schwarz;Dr. Thela Wernstedt;Hanna Judith Naber;Immacolata Glosemeyer,Oliver Lottke;Hanna Judith Naber;Immacolata Glosemeyer;Holger Ansmann;Dr. Thela Wernstedt;Uwe Schwarz,https://kleineanfragen.de/niedersachsen/18/1158-versorgung-von-demenzkranken-in-krankenhaeusern,Versorgung von Demenzkranken in Krankenhäusern,minor,2018-06-19T00:00:00Z,SPD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
58010,Christian Meyer;Stefan Wenzel;Julia Willie Hamburg;Helge Limburg;Belit Onay;Anja Piel;Dragos Pancescu,Helge Limburg;Dragos Pancescu;Belit Onay;Julia Willie Hamburg;Stefan Wenzel;Anja Piel;Christian Meyer,https://kleineanfragen.de/niedersachsen/18/1139-verstiess-die-pressekonferenz-der-regierungsfraktionen-im-innenministerium-zum-polizeigesetz-gegen-den,Verstieß die Pressekonferenz der Regierungsfraktionen im Innenministerium zum Polizeigesetz gegen den Gleichbehandlungsgrundsatz und die Gewaltentrennung der Verfassung?,minor,2018-06-19T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58011,Belit Onay,Belit Onay,https://kleineanfragen.de/niedersachsen/18/1141-datenschutz-in-der-landesaufnahmebehoerde,Datenschutz in der Landesaufnahmebehörde,minor,2018-06-18T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58012,Jan-Christoph Oetjen;Dr. Stefan Birkner;Dr. Marco Genthe,Dr. Stefan Birkner;Dr. Marco Genthe;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/1140-cold-cases-in-niedersachsen,"""Cold Cases"" in Niedersachsen?",minor,2018-06-18T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58013,Jan-Christoph Oetjen;Dr. Stefan Birkner;Dr. Marco Genthe,Dr. Marco Genthe;Dr. Stefan Birkner;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/1135-unter-welchen-bedingungen-muessen-niedersaechsische-polizeibeamte-trainieren,Unter welchen Bedingungen müssen niedersächsische Polizeibeamte trainieren?,minor,2018-06-18T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58014,Christian Meyer,Christian Meyer,https://kleineanfragen.de/niedersachsen/18/1134-was-tut-die-landesregierung-um-den-herdenschutz-zu-verbessern-und-die-akzeptanz-fuer-das-wildtier-wolf-zu-staerken,"Was tut die Landesregierung, um den Herdenschutz zu verbessern und die Akzeptanz für das Wildtier Wolf zu stärken?",minor,2018-06-18T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
58015,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/1143-wie-stellen-sich-die-unternehmenskennzahlen-von-zweckgesellschaften-dar-die-die-nord-lb-in-den-konzernabschluss,"Wie stellen sich die Unternehmenskennzahlen von Zweckgesellschaften dar, die die NORD/LB in den Konzernabschluss einbezogen hat?",minor,2018-06-17T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
58016,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/1142-entwicklung-des-schifffahrts-portfolios-bei-der-nord-lb-teil-2,Entwicklung des Schifffahrts-Portfolios bei der NORD/LB (Teil 2),minor,2018-06-15T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
58017,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/1113-gender-mainstreaming,Gender-Mainstreaming,minor,2018-06-15T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
58018,Stefan Henze,Stefan Henze,https://kleineanfragen.de/niedersachsen/18/1133-740-m-gueterzuege,740-m-Güterzüge,minor,2018-06-14T00:00:00Z,AfD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58019,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/1105-entwicklung-der-masern-und-masernimpfung,Entwicklung der Masern und Masernimpfung,minor,2018-06-13T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
58020,Dana Guth,Dana Guth,https://kleineanfragen.de/niedersachsen/18/1104-ausgaben-im-nachtragshaushalt-des-ml-fuer-sachverstaendigenleistungen,Ausgaben im Nachtragshaushalt des ML für Sachverständigenleistungen,minor,2018-06-13T00:00:00Z,AfD,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
58021,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/1114-richtlinien-und-definitionen-polizeiliche-kriminalstatistik,Richtlinien und Definitionen polizeiliche Kriminalstatistik,minor,2018-06-12T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58022,Horst Kortlang;Björn Försterling;Christian Grascha;Susanne Victoria Schütz;Hermann Grupe;Dr. Stefan Birkner,Christian Grascha;Dr. Stefan Birkner;Hermann Grupe;Susanne Victoria Schütz;Horst Kortlang;Björn Försterling,https://kleineanfragen.de/niedersachsen/18/1101-vernachlaessigen-hilfsprogramme-der-landesregierung-zur-bewaeltigung-der-hochwasserschaeden-im-juli-august-2017,Vernachlässigen Hilfsprogramme der Landesregierung zur Bewältigung der Hochwasserschäden im Juli/August 2017 Vereine und belasten Kommunen?,minor,2018-06-12T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
58023,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Sylvia Bruns;Susanne Victoria Schütz;Björn Försterling,https://kleineanfragen.de/niedersachsen/18/1100-wie-steht-die-landesregierung-zum-schulversuch-der-kgs-schneverdingen-und-der-bbs-soltau,Wie steht die Landesregierung zum Schulversuch der KGS Schneverdingen und der BBS Soltau?,minor,2018-06-12T00:00:00Z,FDP,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
58024,Jörg Bode;Christian Grascha,Jörg Bode;Christian Grascha,https://kleineanfragen.de/niedersachsen/18/1056-wie-geht-es-mit-der-geschaeftsstelle-der-strassenbauverwaltung-in-bad-gandersheim-weiter,Wie geht es mit der Geschäftsstelle der Straßenbauverwaltung in Bad Gandersheim weiter?,minor,2018-06-08T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58025,Christian Grascha,Christian Grascha,https://kleineanfragen.de/niedersachsen/18/1052-welche-foerderprogramme-gibt-es-fuer-die-magistrale-der-baukultur-in-einbeck,Welche Förderprogramme gibt es für die Magistrale der Baukultur in Einbeck?,minor,2018-06-08T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
58026,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/1051-information-und-aufklaerung-ueber-schutzwuerdigkeit-und-schutzbeduerftigkeit-ungeborener-kinder-in-der-schule,Information und Aufklärung über Schutzwürdigkeit und Schutzbedürftigkeit ungeborener Kinder in der Schule,minor,2018-06-07T00:00:00Z,AfD,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
58027,Jan-Christoph Oetjen;Hermann Grupe;Horst Kortlang;Dr. Marco Genthe,Jan-Christoph Oetjen;Dr. Marco Genthe;Hermann Grupe;Horst Kortlang,https://kleineanfragen.de/niedersachsen/18/1041-hochwasserschutzmassnahmen-in-niedersachsen,Hochwasserschutzmaßnahmen in Niedersachsen,minor,2018-06-06T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
58028,Dragos Pancescu;Miriam Staudte,Miriam Staudte;Dragos Pancescu,https://kleineanfragen.de/niedersachsen/18/1037-ist-die-rechtswidrige-praxis-der-sonderboni-am-landesamt-fuer-verbraucherschutz-und-lebensmittelsicherheit,"Ist die ""rechtswidrige"" Praxis der Sonderboni am Landesamt für Verbraucherschutz und Lebensmittelsicherheit abgestellt?",minor,2018-06-06T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
58029,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/1046-gefaehrliche-hunde-in-niedersachsen,Gefährliche Hunde in Niedersachsen,minor,2018-06-05T00:00:00Z,AfD,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
58030,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/1028-missbrauch-des-asylstatus-und-des-aufenthaltsrechts-heimaturlaub-in-kriegsgebieten,Missbrauch des Asylstatus und des Aufenthaltsrechts - Heimaturlaub in Kriegsgebieten,minor,2018-06-05T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58031,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/1021-schutz-des-ungeborenen-lebens,Schutz des ungeborenen Lebens,minor,2018-06-05T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
58032,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/1018-landesaufnahmebehoerde-niedersachsen,Landesaufnahmebehörde Niedersachsen,minor,2018-06-05T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58033,Jan-Christoph Oetjen;Björn Försterling,Björn Försterling;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/999-stellenwert-des-behindertensports-in-niedersachsen,Stellenwert des Behindertensports in Niedersachsen?,minor,2018-06-04T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58034,Helge Limburg;Stefan Wenzel,Helge Limburg;Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/998-leistungsfaehigkeit-des-zolls-bei-der-verfolgung-von-geldwaesche,Leistungsfähigkeit des Zolls bei der Verfolgung von Geldwäsche,minor,2018-06-04T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58035,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Sylvia Bruns;Björn Försterling;Susanne Victoria Schütz,https://kleineanfragen.de/niedersachsen/18/997-studienerfolg-im-fach-informatik,Studienerfolg im Fach Informatik,minor,2018-06-04T00:00:00Z,FDP,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
58036,Dr. Stefan Birkner,Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/18/1022-wie-beurteilt-die-landesregierung-den-sicherheitsgewinn-durch-die-nur-in-deutschland-vorgeschriebene,Wie beurteilt die Landesregierung den Sicherheitsgewinn durch die nur in Deutschland vorgeschriebene Zuverlässigkeitsüberprüfung nach § 7 Abs. 1 Satz 1 Nr. 4 des Luftsicherheitsgesetzes (LuftSiG)?,minor,2018-06-04T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58037,Hillgriet Eilers,Hillgriet Eilers,https://kleineanfragen.de/niedersachsen/18/1020-wie-lange-wird-es-noch-bis-zur-sanierung-der-landesstrasse-3-l-3-zwischen-pewsum-und-gross-midlum-dauern,Wie lange wird es noch bis zur Sanierung der Landesstraße 3 (L 3) zwischen Pewsum und Groß Midlum dauern?,minor,2018-06-04T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58038,Thordies Hanisch;Dr. Thela Wernstedt;Immacolata Glosemeyer;Frauke Heiligenstadt;Holger Ansmann;Uwe Schwarz;Stefan Klein;Hanna Judith Naber;Claudia Schüßler;Sabine Tippelt;Rüdiger Kauroff;Oliver Lottke;Petra Emmerich-Kopatsch;Jörn Uwe Domeier;Dr. Dörte Liebetruth;Dr. Christos Pantazis;Matthias Arends;Volker Senftleben;Jochen Beekhuis,Dr. Thela Wernstedt;Volker Senftleben;Claudia Schüßler;Dr. Christos Pantazis;Hanna Judith Naber;Oliver Lottke;Immacolata Glosemeyer;Holger Ansmann;Sabine Tippelt;Dr. Dörte Liebetruth;Rüdiger Kauroff;Frauke Heiligenstadt;Thordies Hanisch;Petra Emmerich-Kopatsch;Jörn Uwe Domeier;Jochen Beekhuis;Matthias Arends;Uwe Schwarz;Stefan Klein,https://kleineanfragen.de/niedersachsen/18/1019-sozialtickets,Sozialtickets,minor,2018-06-04T00:00:00Z,SPD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58039,Dr. Stefan Birkner;Jörg Bode,Dr. Stefan Birkner;Jörg Bode,https://kleineanfragen.de/niedersachsen/18/996-das-leben-der-anderen-laesst-der-vw-konzern-dossiers-ueber-mitarbeiter-und-deren-familien-von-zulieferbetrieben,"""Das Leben der Anderen"" - Lässt der VW-Konzern Dossiers über Mitarbeiter und deren Familien von Zulieferbetrieben anlegen?",minor,2018-06-01T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
58040,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/17-oeffentlich-leistungsfaehigkeit-der-steuerverwaltung-bei-der-grenzuebergreifenden-steuererhebung-und-fahndung,Leistungsfähigkeit der Steuerverwaltung bei der grenzübergreifenden Steuererhebung und Fahndung,minor,2018-06-01T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
58041,Christian Grascha,Christian Grascha,https://kleineanfragen.de/niedersachsen/18/1090-zukunft-der-nord-lb,Zukunft der NORD/LB,minor,2018-06-01T00:00:00Z,FDP,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
58042,Stefan Wenzel,Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/1013-leistungsfaehigkeit-der-steuerverwaltung-bei-der-grenzuebergreifenden-steuererhebung-und-fahndung,Leistungsfähigkeit der Steuerverwaltung bei der grenzübergreifenden Steuererhebung und Fahndung,minor,2018-06-01T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
58043,Jan-Christoph Oetjen;Jörg Bode,Jörg Bode;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/985-wie-steht-es-um-die-streifenwagen-in-niedersachsen,Wie steht es um die Streifenwagen in Niedersachsen?,minor,2018-05-31T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
58044,Dr. Stefan Birkner;Björn Försterling;Jörg Bode;Dr. Marco Genthe,Björn Försterling;Jörg Bode;Dr. Stefan Birkner;Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/983-einflussnahme-der-staatskanzlei-auf-die-justiz,Einflussnahme der Staatskanzlei auf die Justiz?,minor,2018-05-31T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
58045,Jan-Christoph Oetjen;Dr. Stefan Birkner;Dr. Marco Genthe,Dr. Marco Genthe;Dr. Stefan Birkner;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/18/982-gefaehrder-in-niedersachsen,"""Gefährder"" in Niedersachsen?",minor,2018-05-30T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
